FLIGHT_IDENTIFIER,ARRIVAL_EPOCH,ARRIVAL_DELAY
N713SWTPACMH23683790,23683940.0,15.0
N399WNTPAISP23683795,23683940.0,-5.0
N7703ABWIROC23683870,23683940.0,0.0
N715SWDALICT23683855,23683941.0,11.0
N902WNLASMAF23683705,23683941.0,121.0
N555LVSTLOMA23683860,23683941.0,6.0
N421LVLASRNO23683700,23683942.0,162.0
N269WNSJCSNA23683805,23683942.0,62.0
N382SWDENHOU23683770,23683942.0,37.0
N732SWSTLMSP23683850,23683942.0,-3.0
N670SWPVDBWI23683855,23683942.0,2.0
N733SADCAMDW23683795,23683943.0,8.0
N773SABWIALB23683870,23683944.0,4.0
N200WNBWIBOS23683875,23683944.0,-11.0
N653SWFLLISP23683790,23683944.0,-11.0
N494WNPDXSMF23683855,23683944.0,4.0
N551WNSMFLAX23683865,23683944.0,-1.0
N948WNHOUBWI23683780,23683945.0,0.0
N964WNPHXAUS23683795,23683945.0,25.0
N917WNMCOPVD23683800,23683945.0,-10.0
N603SWSEAOAK23683710,23683945.0,115.0
N752SWMCIHOU23683835,23683946.0,-14.0
N431WNSFOSNA23683865,23683946.0,1.0
N231WNMDWEWR23683765,23683946.0,61.0
N258WNSNASFO23683835,23683946.0,26.0
N772SWBWIORF23683870,23683948.0,23.0
N221WNBNARDU23683855,23683948.0,13.0
N8315CDENSTL23683835,23683948.0,-2.0
N606SWHOUOKC23683810,23683948.0,58.0
N945WNSANSJC23683800,23683948.0,68.0
N442WNMDWTUL23683765,23683948.0,63.0
N717SAMCIBOS23683790,23683949.0,-16.0
N790SWOAKSLC23683855,23683949.0,-6.0
N445WNDCAHOU23683700,23683949.0,29.0
N395SWPHXLAX23683825,23683949.0,44.0
N463WNBNAPIT23683855,23683949.0,9.0
N406WNLGAMDW23683795,23683950.0,5.0
N7728DHOUDEN23683815,23683950.0,-15.0
N210WNPHXTUL23683795,23683950.0,25.0
N968WNSJCLAX23683810,23683950.0,60.0
N939WNBWIBUF23683865,23683950.0,15.0
N449WNATLDCA23683815,23683951.0,36.0
N232WNBOILAS23683785,23683951.0,66.0
N963WNPDXLAS23683805,23683951.0,21.0
N735SABUROAK23683880,23683951.0,-4.0
N414WNDALMDW23683835,23683952.0,-13.0
N429WNBWIPVD23683870,23683952.0,12.0
N8611FLASHOU23683750,23683953.0,33.0
N383SWPHXLAS23683870,23683953.0,23.0
N426WNDALSAN23683755,23683953.0,3.0
N966WNABQLAS23683850,23683953.0,13.0
N473WNDALOKC23683765,23683954.0,139.0
N257WNFLLBWI23683825,23683954.0,-21.0
N775SWPDXOAK23683705,23683954.0,149.0
N380SWLAXSJC23683865,23683954.0,24.0
N237WNMDWFLL23683740,23683954.0,34.0
N404WNDENPIT23683745,23683955.0,40.0
N384SWDALSAT23683865,23683955.0,25.0
N965WNHOUPHX23683685,23683955.0,90.0
N262WNLASTPA23683665,23683956.0,41.0
N492WNRSWIND23683720,23683956.0,81.0
N8605ELASRDU23683685,23683956.0,16.0
N7707CBWIDTW23683870,23683956.0,-14.0
N8614MMCOMKE23683805,23683957.0,-28.0
N466WNMDWABQ23683750,23683957.0,12.0
N7721ELAXHOU23683765,23683957.0,12.0
N454WNDALDCA23683810,23683957.0,-18.0
N283WNLASATL23683575,23683957.0,157.0
N694SWGSPMDW23683535,23683957.0,312.0
N246LVMDWSAT23683760,23683958.0,18.0
N7727ASJCSNA23683880,23683958.0,3.0
N378SWPDXOAK23683835,23683958.0,23.0
N290WNICTMDW23683690,23683959.0,169.0
N651SWBWIPWM23683865,23683959.0,14.0
N264LVBWIMCO23683835,23683960.0,-15.0
N409WNMCIMDW23683805,23683960.0,70.0
N419WNATLLAS23683685,23683960.0,-10.0
N298WNBWIMHT23683870,23683961.0,11.0
N742SWMCIMDW23683740,23683961.0,136.0
N451WNHOUABQ23683810,23683961.0,16.0
N222WNBNAPHL23683850,23683961.0,1.0
N240WNBNABWI23683885,23683962.0,-23.0
N346SWBWIMKE23683790,23683962.0,42.0
N950WNATLLAX23683670,23683962.0,-18.0
N443WNSTLBOS23683790,23683963.0,23.0
N427WNMDWHOU23683730,23683963.0,63.0
N214WNPHXDEN23683840,23683963.0,23.0
N244WNLASMCI23683700,23683963.0,103.0
N260WNDENMSP23683830,23683963.0,18.0
N368SWMDWTPA23683775,23683963.0,28.0
N729SWDTWDEN23683690,23683965.0,75.0
N8326FDENPHX23683860,23683965.0,-15.0
N489WNDALHOU23683890,23683966.0,11.0
N8307KLASCMH23683705,23683966.0,26.0
N295WNAUSDAL23683905,23683966.0,6.0
N7743BSATLAS23683775,23683966.0,16.0
N276WNSANLAS23683840,23683967.0,57.0
N632SWBWIMSY23683800,23683967.0,-18.0
N657SWLASSFO23683685,23683967.0,187.0
N216WRSMFBUR23683895,23683968.0,3.0
N781WNOAKSNA23683890,23683968.0,-2.0
N7814BSANLAS23683900,23683968.0,-2.0
N927WNLASHOU23683655,23683969.0,139.0
N624SWDAYBWI23683650,23683969.0,239.0
N727SWRNOLAS23683880,23683970.0,20.0
N8637AMDWDEN23683795,23683970.0,5.0
N7735ADENPHL23683745,23683970.0,15.0
N636WNPHXSLC23683830,23683970.0,45.0
N707SAOKCMDW23683725,23683971.0,131.0
N265WNSNASJC23683870,23683971.0,26.0
N766SWPHXOKC23683795,23683972.0,57.0
N8626BPHXSAN23683905,23683972.0,-3.0
N474WNSANAUS23683775,23683973.0,43.0
N340LVSTLBWI23683875,23683973.0,-17.0
N649SWBURLAS23683855,23683973.0,58.0
N757LVLASMKE23683470,23683973.0,293.0
N967WNELPAUS23683900,23683973.0,-12.0
N212WNGEGOAK23683805,23683974.0,39.0
N784SWELPLAX23683850,23683974.0,-6.0
N476WNPHXOAK23683860,23683975.0,0.0
N8321DLAXSJC23683910,23683975.0,-5.0
N243WNLASPDX23683645,23683975.0,185.0
N8310CDENBDL23683740,23683975.0,25.0
N261WNLASOAK23683855,23683976.0,31.0
N259WNMDWDSM23683875,23683976.0,21.0
N7812GDENMCO23683740,23683976.0,36.0
N436WNDENTPA23683740,23683976.0,41.0
N285WNEWRMDW23683770,23683977.0,52.0
N8622APHXSNA23683905,23683977.0,-3.0
N934WNSJCONT23683890,23683977.0,17.0
N294WNFLLMDW23683785,23683978.0,-7.0
N438WNLASSNA23683840,23683978.0,78.0
N7704BDENLGA23683735,23683978.0,33.0
N562WNOAKSEA23683860,23683979.0,-1.0
N949WNTUSLAX23683770,23683979.0,114.0
N8604KLASPHX23683860,23683980.0,50.0
N288WNATLSFO23683670,23683981.0,-24.0
N8644CFLLMDW23683575,23683981.0,206.0
N797MXDENDAL23683860,23683982.0,7.0
N8642ESANRNO23683890,23683982.0,-3.0
N425LVDENHOU23683825,23683983.0,23.0
N7714BDENMKE23683830,23683983.0,18.0
N8309CLASIND23683595,23683983.0,178.0
N7815LDALLAX23683720,23683984.0,59.0
N622SWBWIMCO23683770,23683984.0,69.0
N7751ASEALAS23683850,23683984.0,-1.0
N738CBDCADAL23683790,23683986.0,-29.0
N263WNAUSDEN23683810,23683986.0,41.0
N613SWSFOLAX23683725,23683987.0,182.0
N8628AMDWLGA23683820,23683987.0,47.0
N8631ALASBUF23683620,23683988.0,118.0
N8600FDENFLL23683740,23683988.0,28.0
N630WNSJCLAS23683760,23683989.0,149.0
N227WNHOUMEM23683900,23683989.0,9.0
N284WNSTLSAT23683850,23683990.0,0.0
N7713AMDWATL23683845,23683990.0,35.0
N280WNBWIGRR23683865,23683990.0,15.0
N787SALASLIT23683665,23683990.0,155.0
N230WNOAKBUR23683900,23683991.0,26.0
N7737ELASELP23683700,23683991.0,196.0
N278WNPHXBWI23683735,23683992.0,7.0
N7813PBURLAS23683940,23683992.0,-8.0
N912WNPHXSMF23683840,23683992.0,32.0
N251WNSLCLAX23683825,23683993.0,48.0
N211WNDALATL23683840,23683993.0,33.0
N762SWPHXHOU23683795,23683994.0,59.0
N778SWMDWCMH23683905,23683994.0,24.0
N7705ALASMDW23683780,23683994.0,14.0
N8629AMDWSLC23683745,23683995.0,25.0
N8607MPHXLAX23683905,23683995.0,5.0
N711HKLASSJC23683815,23683998.0,98.0
N7740ASTLMDW23683910,23683998.0,18.0
N700GSBNASAT23683850,23683999.0,-6.0
N407WNDENIAD23683745,23683999.0,59.0
N903WNPHXONT23683905,23683999.0,24.0
N236WNMDWBOS23683865,23683999.0,-1.0
N709SWBURSMF23683885,23684000.0,40.0
N400WNSMFLAS23683910,23684001.0,16.0
N8329BPHXDEN23683905,23684001.0,-9.0
N560WNPHXDAL23683860,23684001.0,11.0
N8308KMDWCLE23683865,23684001.0,61.0
N8641BMDWBUF23683870,23684001.0,46.0
N760SWMDWDCA23683865,23684002.0,27.0
N8655DPHXSLC23683910,23684002.0,-3.0
N392SWMDWSDF23683900,23684003.0,38.0
N411WNSNAOAK23683915,23684003.0,8.0
N488WNPHXSTL23683800,23684003.0,33.0
N638SWSLCLAS23683865,23684004.0,59.0
N931WNSJCSAN23683855,23684004.0,74.0
N493WNPHXBNA23683800,23684004.0,14.0
N7748AOAKGEG23683860,23684005.0,25.0
N465WNPHXABQ23683890,23684005.0,50.0
N428WNMDWSJC23683630,23684005.0,80.0
N7750ADENBOS23683745,23684005.0,30.0
N951WNPDXSJC23683900,23684006.0,6.0
N408WNMDWCLT23683900,23684007.0,-3.0
N365SWAUSOAK23683755,23684008.0,13.0
N234WNBWIDAY23683875,23684008.0,43.0
N749SWABQDAL23683805,23684008.0,108.0
N459WNDENMDW23683730,23684009.0,139.0
N7701BLAXSMF23683845,23684010.0,85.0
N685SWONTPHX23683930,23684010.0,10.0
N922WNLASMKE23683780,23684010.0,25.0
N8325DMDWMHT23683870,23684011.0,21.0
N483WNPHXBUF23683630,23684011.0,136.0
N254WNLASSMF23683830,23684012.0,92.0
N8619FMDWPVD23683870,23684012.0,17.0
N8610AAUSSAN23683830,23684013.0,-7.0
N7709AAUSLAS23683850,23684013.0,-17.0
N218WNLASSLC23683870,23684013.0,63.0
N736SAMDWDAL23683835,23684013.0,23.0
N8617ELASSNA23683890,23684014.0,59.0
N935WNSTLMCI23683850,23684015.0,100.0
N472WNDENEWR23683760,23684017.0,47.0
N376SWBOIOAK23683830,23684017.0,82.0
N226WNLAXMSY23683565,23684017.0,242.0
N932WNPHXRNO23683910,23684018.0,-2.0
N213WNSJCLAX23683940,23684018.0,8.0
N389SWBUROAK23683930,23684018.0,18.0
N902WNMAFDAL23683850,23684018.0,103.0
N357SWSANSFO23683765,23684019.0,159.0
N620SWTULHOU23683790,23684019.0,134.0
N7726ASJCPDX23683900,23684019.0,14.0
N8301JPHXMDW23683830,23684019.0,-1.0
N750SALASSAT23683790,23684020.0,85.0
N468WNSEASAN23683875,23684020.0,-15.0
N8603FPHXSJC23683905,23684020.0,0.0
N8634AMDWPHX23683760,23684021.0,26.0
N612SWOAKLAX23683920,23684021.0,26.0
N8327ASANSJC23683950,23684021.0,-14.0
N8649ADENBNA23683825,23684022.0,52.0
N371SWLAXSFO23683850,23684023.0,98.0
N361SWSFOSAN23683800,23684025.0,140.0
N485WNDALSTL23683875,23684025.0,60.0
N224WNOAKDEN23683860,23684025.0,25.0
N929WNLASOMA23683840,23684026.0,31.0
N8620HLAXPHX23683890,23684026.0,61.0
N723SWMDWALB23683880,23684026.0,31.0
N495WNMDWMSY23683615,23684026.0,271.0
N215WNDENLAS23683880,23684027.0,27.0
N8648AMDWBDL23683870,23684027.0,37.0
N209WNBNALAX23683760,23684029.0,-16.0
N205WNSANLAS23683965,23684029.0,-6.0
N8643ALASONT23683930,23684029.0,44.0
N920WNMDWPHL23683875,23684030.0,45.0
N957WNLASSJC23683915,23684030.0,25.0
N460WNSMFSAN23683955,23684030.0,-10.0
N8322XPHXSMF23683910,23684030.0,0.0
N684WNLASLAX23683890,23684030.0,65.0
N8618NMDWSAN23683755,23684030.0,0.0
N552WNLASBUR23683840,23684031.0,131.0
N8656BDENSLC23683925,23684031.0,16.0
N969WNDENATL23683830,23684031.0,31.0
N614SWLASSMF23683890,23684031.0,51.0
N741SAATLMCO23683805,23684032.0,137.0
N8654BMDWOMA23683870,23684033.0,73.0
N245WNMDWDTW23683900,23684033.0,63.0
N372SWSFOSAN23683895,23684033.0,53.0
N242WNLASSAN23683890,23684035.0,80.0
N779SWDENAUS23683915,23684035.0,-10.0
N648SWLGADAL23683770,23684035.0,15.0
N7749BLASRNO23683895,23684036.0,61.0
N908WNMDWROC23683900,23684037.0,47.0
N602SWLAXAUS23683880,23684037.0,-8.0
N416WNLAXOAK23683820,23684038.0,143.0
N919WNATLMSP23683780,23684038.0,88.0
N901WNDENTUS23683925,23684039.0,-1.0
N396SWSTLDAL23683850,23684039.0,84.0
N792SWPDXSMF23683965,23684040.0,-10.0
N8651ADENPHX23683925,23684040.0,0.0
N754SWSANABQ23683960,23684041.0,-19.0
N619SWINDDEN23683710,23684042.0,157.0
N421LVRNOLAS23683815,23684042.0,157.0
N362SWMDWBHM23683900,23684042.0,42.0
N941WNOAKONT23683815,23684043.0,158.0
N249WNDENLAS23683935,23684043.0,-12.0
N775SWOAKLAX23683835,23684043.0,133.0
N600WNPHXOAK23683920,23684045.0,5.0
N8318FLASOAK23683895,23684046.0,56.0
N508SWDALMSY23683790,23684046.0,181.0
N768SWLASONT23683860,23684048.0,133.0
N479WNLASDAL23683835,23684049.0,59.0
N645SWSEASMF23683925,23684049.0,24.0
N7727ASNAPHX23683985,23684050.0,-5.0
N756SAMDWOAK23683760,23684051.0,1.0
N798SWOAKBOI23683865,23684051.0,101.0
N269WNSNASMF23683915,23684051.0,51.0
N239WNOAKBUR23683970,23684051.0,16.0
N258WNSFOSNA23683950,23684052.0,17.0
N755SASNASFO23683960,23684052.0,7.0
N473WNOKCHOU23683850,23684052.0,117.0
N959WNSANOAK23683955,23684053.0,8.0
N603SWOAKLAS23683865,23684053.0,108.0
N8640DLASSTL23683810,23684054.0,64.0
N497WNSJCPHX23683950,23684054.0,-1.0
N229WNLASOKC23683895,23684055.0,20.0
N402WNDENONT23683925,23684056.0,-19.0
N208WNAUSSJC23683830,23684056.0,-24.0
N746SWSTLLAX23683815,23684058.0,-12.0
N7738APHXOMA23683885,23684059.0,24.0
N727SWLASSAN23683990,23684059.0,4.0
N265WNSJCBUR23683975,23684060.0,25.0
N955WNBWIRSW23683785,23684060.0,115.0
N467WNDENBWI23683825,23684060.0,40.0
N289CTDENSNA23683920,23684060.0,-5.0
N963WNLASSAN23683960,23684061.0,36.0
N494WNSMFSNA23683970,23684061.0,11.0
N216WRBURSMF23683990,23684061.0,-4.0
N232WNLASBUR23683915,23684062.0,87.0
N921WNSTLHOU23683850,23684062.0,87.0
N235WNOAKPDX23683860,23684063.0,103.0
N444WNOAKMDW23683580,23684063.0,238.0
N966WNLASRNO23683975,23684064.0,9.0
N286WNSJCSNA23683995,23684065.0,0.0
N446WNDENSAN23683935,23684066.0,-19.0
N274WNLAXMCI23683875,23684067.0,7.0
N703SWDENBOI23683955,23684067.0,-13.0
N790SWSLCPHX23683985,23684069.0,-11.0
N965WNPHXLAS23683935,23684069.0,74.0
N8653ADENLAX23683925,23684069.0,-6.0
N945WNSJCSAN23683920,23684070.0,75.0
N8647AMDWLAX23683745,23684071.0,41.0
N761RRDENABQ23683985,23684071.0,6.0
N8320JLASSMF23683930,23684071.0,56.0
N8323CMDWMSP23683880,23684071.0,106.0
N930WNLAXELP23683855,23684072.0,112.0
N7718BDENTUL23683980,23684072.0,-3.0
N220WNLASSAT23683875,23684073.0,48.0
N438WNSNALAS23683930,23684073.0,78.0
N791SWDALLAS23683820,23684073.0,73.0
N426WNSANSMF23683980,23684073.0,3.0
N431WNSNASJC23683975,23684076.0,26.0
N7711NHOUOAK23683815,23684076.0,1.0
N657SWSFOLAX23683815,23684076.0,166.0
N395SWLAXSMF23683940,23684078.0,63.0
N475WNOAKLAX23683970,23684079.0,34.0
N616SWDENSJC23683930,23684080.0,-15.0
N942WNMDWRDU23683880,23684080.0,95.0
N8606CLASBWI23683690,23684081.0,131.0
N759GSLASMCO23683655,23684081.0,171.0
N261WNOAKLAS23683975,23684082.0,27.0
N419WNLASSLC23684005,23684082.0,-3.0
N551WNLAXRNO23683975,23684082.0,27.0
N765SWPHXSEA23683910,23684083.0,-12.0
N936WNLAXMDW23683830,23684083.0,28.0
N7737EELPPHX23683820,23684084.0,184.0
N950WNLAXSJC23684015,23684084.0,-1.0
N949WNLAXOAK23683895,23684085.0,115.0
N378SWOAKSAN23683970,23684085.0,30.0
N7743BLASTUS23683980,23684086.0,36.0
N946WNLAXHOU23683910,23684086.0,-4.0
N915WNHOUMSY23683885,23684086.0,141.0
N7751ALASPHX23684030,23684087.0,-8.0
N968WNLAXSLC23683925,23684087.0,57.0
N7752BPHXSFO23683950,23684087.0,7.0
N281WNLASAUS23683930,23684088.0,8.0
N7814BLASSJC23684005,23684088.0,3.0
N780SWDENMDW23683950,23684089.0,-1.0
N212WNOAKSNA23683970,23684089.0,39.0
N784SWLAXTUS23684010,23684090.0,5.0
N934WNONTSMF23683990,23684090.0,25.0
N7811FDENOAK23683930,23684091.0,-9.0
N405WNLASMDW23683855,23684091.0,36.0
N458WNDENMSY23683825,23684091.0,116.0
N434WNLASSDF23683715,23684092.0,162.0
N781WNSNAOAK23684000,23684093.0,13.0
N253WNSJCAUS23683905,23684093.0,-2.0
N8624JMDWLAS23683785,23684093.0,68.0
N230WNBUROAK23683990,23684093.0,33.0
N7730AHOULAX23683865,23684094.0,4.0
N455WNDENSEA23683925,23684095.0,-10.0
N926WNOAKPHX23683975,23684096.0,11.0
N244WNMCIDAL23683890,23684099.0,119.0
N709SWSMFSAN23683995,23684100.0,20.0
N7701BSMFLAS23683955,23684100.0,70.0
N7813PLASLAX23684030,23684100.0,5.0
N8617ESNALAS23684000,23684101.0,41.0
N618WNPHXPDX23683910,23684101.0,21.0
N757LVMKEBWI23683710,23684102.0,277.0
N630WNLASSFO23683890,23684106.0,126.0
N909WNMDWGSP23683920,23684106.0,91.0
N951WNSJCSAN23684030,23684107.0,2.0
N432WNLASBNA23683785,23684108.0,118.0
N767SWSMFSEA23683880,23684109.0,114.0
N456WNHOUMSY23683850,23684109.0,199.0
N944WNPHXMCI23683870,23684109.0,89.0
N428WNSJCLAS23683955,23684110.0,75.0
N636WNSLCOAK23683955,23684111.0,41.0
N7815LLAXLAS23683965,23684113.0,88.0
N743SWSANSEA23683955,23684113.0,-22.0
N612SWLAXLAS23684025,23684114.0,24.0
N478WNMDWSFO23683750,23684116.0,76.0
N218WNSLCDEN23683980,23684116.0,56.0
N376SWOAKONT23683970,23684117.0,72.0
N380SWSJCSEA23683965,23684118.0,28.0
N552WNBURSJC23683930,23684118.0,123.0
N372SWSANLAS23684035,23684119.0,4.0
N925WNIADLAS23683615,23684120.0,185.0
N423WNLAXDAL23683865,23684120.0,85.0
N638SWLASABQ23683980,23684121.0,61.0
N276WNLASDEN23683945,23684121.0,71.0
N7749BRNOLAS23684005,23684121.0,46.0
N469WNLASDTW23683730,23684123.0,148.0
N490WNAUSBWI23683775,23684124.0,169.0
N957WNSJCLAS23684035,23684124.0,14.0
N912WNSMFPDX23683990,23684125.0,45.0
N8630BMDWSEA23683750,23684125.0,95.0
N242WNSANPHX23683985,23684125.0,70.0
N357SWSFOLAX23683955,23684129.0,94.0
N400WNLASDEN23684015,23684129.0,9.0
N614SWSMFLAX23684010,23684130.0,40.0
N7741CLASMSY23683850,23684131.0,86.0
N238WNLASPDX23683975,23684131.0,11.0
N263WNDENGEG23683975,23684135.0,10.0
N613SWLAXABQ23683840,23684136.0,191.0
N213WNLAXOAK23683995,23684137.0,67.0
N243WNPDXSAN23683820,23684137.0,177.0
N435WNDENDTW23683830,23684139.0,149.0
N254WNSMFPHX23683955,23684141.0,81.0
N495WNMSYDAL23683785,23684142.0,267.0
N941WNONTSMF23683915,23684142.0,147.0
N786SWDENPDX23683895,23684142.0,72.0
N361SWSANSFO23683920,23684143.0,128.0
N775SWLAXPHX23683940,23684143.0,128.0
N416WNOAKSAN23683925,23684147.0,137.0
N269WNSMFONT23684035,23684149.0,39.0
N768SWONTOAK23683945,23684150.0,130.0
N729SWDENSFO23683930,23684152.0,52.0
N383SWLASPHX23683975,23684155.0,115.0
N603SWLASLAX23683965,23684157.0,127.0
N288WNSFOPHX23684035,23684159.0,14.0
N963WNSANOAK23683990,23684170.0,90.0
N649SWLASSEA23683945,23684170.0,65.0
N711HKSJCDEN23683930,23684172.0,97.0
N251WNLAXDEN23683975,23684174.0,69.0
N7737EPHXBUR23683930,23684177.0,162.0
N931WNSANPDX23683975,23684182.0,47.0
N945WNSANTUS23684025,23684182.0,77.0
N226WNMSYBWI23683810,23684184.0,234.0
N791SWLASSFO23684030,23684193.0,63.0
N657SWLAXSFO23683945,23684200.0,175.0
N630WNSFOLAS23684010,23684206.0,111.0
N925WNLASBUR23683965,23684212.0,182.0
N495WNDALAUS23683905,23684212.0,252.0
N421LVLASMCI23683915,23684229.0,154.0
N619SWDENSMF23683930,23684252.0,162.0
N782SAPITATL23684320,23684422.0,-28.0
N7750ABOSBWI23684340,23684426.0,-19.0
N8615EPITMDW23684335,23684429.0,-21.0
N651SWPWMBWI23684325,23684430.0,-20.0
N359SWCMHBWI23684365,23684431.0,-19.0
N463WNPITBWI23684370,23684433.0,-17.0
N773SAALBBWI23684340,23684435.0,10.0
N615SWBDLBWI23684355,23684438.0,-7.0
N280WNGRRBWI23684335,23684440.0,-10.0
N653SWISPBWI23684370,23684440.0,-5.0
N776WNCLEBWI23684340,23684443.0,18.0
N8316HPVDBWI23684345,23684446.0,6.0
N7734HATLMDW23684345,23684446.0,-14.0
N763SWFNTBWI23684330,23684448.0,13.0
N375SWDALAUS23684400,23684449.0,-6.0
N909WNGSPMDW23684340,23684452.0,2.0
N778SWCMHATL23684350,23684453.0,-12.0
N8325DMHTBWI23684325,23684453.0,13.0
N7739AMCOATL23684355,23684453.0,-7.0
N234WNDAYBWI23684340,23684453.0,28.0
N388SWDALHOU23684400,23684453.0,-7.0
N7703AROCMDW23684325,23684453.0,-2.0
N731SATPAFLL23684410,23684455.0,-15.0
N760SWDCABNA23684350,23684455.0,-25.0
N253WNAUSDAL23684400,23684455.0,-5.0
N220WNSATHOU23684410,23684459.0,-1.0
N604SWDTWBWI23684340,23684459.0,14.0
N631SWRICATL23684360,23684460.0,-5.0
N279WNPHLMDW23684340,23684461.0,-29.0
N625SWBUFBWI23684355,23684462.0,22.0
N384SWSATDAL23684405,23684462.0,-3.0
N644SWMSPMKE23684405,23684463.0,-22.0
N524SWMAFDAL23684400,23684464.0,-6.0
N908WNROCBWI23684370,23684465.0,10.0
N207WNSDFMDW23684390,23684466.0,-4.0
N217JCRDUATL23684375,23684467.0,2.0
N488WNSTLMDW23684400,23684467.0,-8.0
N408WNCLTMDW23684355,23684468.0,-12.0
N948WNBWIBOS23684400,23684468.0,-17.0
N8600FFLLTPA23684405,23684468.0,-2.0
N8317MCLEBNA23684360,23684469.0,-1.0
N413WNMDWCLE23684400,23684472.0,-3.0
N749SWDALSAT23684420,23684472.0,-8.0
N525SWHOUDAL23684415,23684472.0,-3.0
N771SABWIPVD23684415,23684473.0,-12.0
N8308KCLEMDW23684370,23684474.0,4.0
N444WNMDWSTL23684395,23684474.0,4.0
N483WNBUFMDW23684345,23684474.0,9.0
N514SWHOUMSY23684425,23684475.0,-10.0
N922WNMKESTL23684400,23684476.0,-9.0
N7741CMSYDAL23684400,23684476.0,-14.0
N287WNRDUMDW23684360,23684476.0,-19.0
N707SAMDWPIT23684405,23684478.0,-12.0
N472WNEWRMDW23684340,23684478.0,-12.0
N8654BOMASTL23684405,23684479.0,-6.0
N490WNBWIBDL23684410,23684480.0,0.0
N929WNOMAMDW23684395,23684480.0,-5.0
N211WNATLMCO23684400,23684480.0,-5.0
N294WNMDWDCA23684375,23684480.0,-5.0
N902WNDALMSY23684415,23684481.0,-9.0
N7742BIADMDW23684375,23684481.0,-19.0
N523SWHRLHOU23684430,23684482.0,-8.0
N229WNOKCDAL23684430,23684482.0,-13.0
N459WNMDWCMH23684420,23684482.0,-8.0
N259WNDSMMDW23684400,23684483.0,8.0
N947WNCAKLGA23684350,23684483.0,28.0
N650SWRSWBWI23684340,23684484.0,4.0
N492WNINDATL23684355,23684485.0,25.0
N919WNMSPMDW23684400,23684485.0,-10.0
N723SWALBMDW23684310,23684485.0,15.0
N397SWBWIBNA23684355,23684485.0,5.0
N7740AMDWDTW23684430,23684487.0,-18.0
N296WNMCORDU23684405,23684488.0,-12.0
N663SWBWIBUF23684415,23684489.0,-1.0
N464WNMEMMDW23684400,23684489.0,-16.0
N401WNATLLGA23684385,23684490.0,-25.0
N757LVBWIMHT23684420,23684490.0,-10.0
N447WNBDLATL23684325,23684491.0,-9.0
N8303RMCIMDW23684395,23684495.0,10.0
N7713AATLDCA23684400,23684495.0,0.0
N7718BTULDAL23684440,23684495.0,-15.0
N202WNCMHBNA23684415,23684495.0,-10.0
N439WNCMHRSW23684350,23684496.0,-24.0
N7706AFLLBWI23684370,23684497.0,-23.0
N609SWGRRSTL23684400,23684497.0,-3.0
N508SWMSYHOU23684430,23684497.0,-8.0
N221WNRDUMCO23684400,23684497.0,-13.0
N8302FPVDMDW23684325,23684498.0,-2.0
N720WNMDWBNA23684415,23684498.0,-7.0
N210WNTULDEN23684405,23684499.0,-21.0
N236WNBOSMDW23684330,23684499.0,-11.0
N7712GAUSDAL23684440,23684499.0,-1.0
N479WNDALMCI23684415,23684499.0,-1.0
N758SWSTLDAL23684400,23684499.0,-16.0
N8623FBWIMCO23684355,23684500.0,-10.0
N639SWTPAMSY23684415,23684501.0,-19.0
N794SWATLSTL23684415,23684501.0,-19.0
N766SWOKCDEN23684415,23684501.0,-24.0
N8628ALGAMDW23684345,23684501.0,-9.0
N905WNBHMDAL23684400,23684502.0,-18.0
N485WNSTLHOU23684385,23684502.0,-23.0
N453WNSTLBWI23684395,23684502.0,-18.0
N414WNMDWEWR23684400,23684502.0,-18.0
N938WNJAXATL23684390,23684503.0,43.0
N759GSMCOBWI23684365,23684503.0,13.0
N274WNMCIDAL23684410,23684503.0,-2.0
N748SWBWIMDW23684385,23684504.0,-16.0
N670SWBWIFLL23684355,23684504.0,-11.0
N470WNBHMBWI23684400,23684505.0,-10.0
N8648ABDLMDW23684340,23684506.0,1.0
N228WNCRPHOU23684465,23684507.0,-8.0
N964WNAUSHOU23684465,23684508.0,-7.0
N340LVBWIATL23684370,23684509.0,14.0
N382SWHOUATL23684400,23684510.0,-5.0
N404WNPITMCO23684360,23684511.0,-9.0
N469WNDTWATL23684340,23684511.0,41.0
N904WNDCAMDW23684380,23684512.0,-3.0
N366SWBNAMCO23684390,23684512.0,12.0
N620SWHOUAUS23684475,23684513.0,-12.0
N913WNBOSBWI23684415,23684513.0,-7.0
N962WNMAFHOU23684445,23684513.0,-12.0
N602SWAUSBNA23684400,23684513.0,-2.0
N467WNBWITPA23684370,23684513.0,-12.0
N916WNLBBDAL23684425,23684514.0,19.0
N245WNDTWMDW23684385,23684514.0,34.0
N697SWSATSTL23684400,23684515.0,-10.0
N452WNMDWMCI23684435,23684516.0,-14.0
N396SWDALHOU23684460,23684516.0,-9.0
N8608NDALAUS23684460,23684516.0,-4.0
N284WNSATDAL23684460,23684516.0,-4.0
N954WNFLLATL23684400,23684517.0,2.0
N797MXDALSTL23684430,23684517.0,-8.0
N352SWHOUSTL23684410,23684517.0,-8.0
N203WNTPABWI23684400,23684519.0,-21.0
N449WNDCAMKE23684405,23684520.0,-10.0
N787SALITBWI23684400,23684521.0,-9.0
N7708ECAKATL23684340,23684521.0,56.0
N267WNINDFLL23684355,23684521.0,-9.0
N8311QMDWBWI23684410,23684522.0,2.0
